id_cliente,sexo,fecha_nacimiento,edad_corte,tipo_disposicion,etiqueta_buen_pagador,id_distrito,nombre_distrito,region,poblacion,salario_promedio,tasa_desempleo,tasa_criminalidad,tiene_prestamo,id_prestamo,monto_prestamo,plazo_prestamo,cuota_mensual_prestamo,estado_prestamo,condicion_prestamo,total_ordenes_activas,monto_total_ordenes_mensual,monto_promedio_orden,total_transacciones,total_depositos,total_retiros,saldo_promedio,saldo_minimo,saldo_maximo
4463,M,1923-08-17,75,OWNER,,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2844.0,2844.0,306,392761.0,344087.0,34012.875816,800.0,59563.0
4464,M,1964-11-19,34,OWNER,,53,Blansko,south Moravia,107911,8240.0,3.0,1850.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,10068.0,5034.0,251,842724.0,762885.0,46799.219123,800.0,89187.0
4465,M,1937-06-02,61,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2012.0,1006.0,88,55500.0,42873.0,13680.28409,400.0,17088.0
4466,F,1922-10-07,76,OWNER,,75,Prerov,north Moravia,138032,8819.0,5.0,4063.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3046.0,3046.0,369,451233.0,408532.0,27503.227642,500.0,49736.0
4467,F,1944-11-17,54,OWNER,,20,Strakonice,south Bohemia,70646,8547.0,3.0,1563.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,82,779861.0,740884.0,63181.414634,200.0,143527.0
4468,M,1944-05-04,54,DISPONENT,,20,Strakonice,south Bohemia,70646,8547.0,3.0,1563.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4469,F,1973-02-28,25,OWNER,,8,Mlada Boleslav,central Bohemia,112065,11277.0,1.0,5179.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4298.0,4298.0,186,294617.0,260322.0,26301.489247,1000.0,43580.0
4471,F,1975-06-11,23,OWNER,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,154,179839.0,147795.0,37105.194805,900.0,71782.0
4472,M,1965-07-25,33,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,7625.0,1906.25,280,451346.0,399211.0,43587.117857,500.0,68960.0
4473,M,1944-12-27,54,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4633.0,4633.0,262,600364.0,582701.0,30950.835877,600.0,58751.0
4474,F,1964-12-09,34,OWNER,,3,Beroun,central Bohemia,75232,8980.0,2.0,2824.0,1,5731.0,460980.0,60.0,7683.0,D,Vigente,1,7683.0,7683.0,101,382844.0,385226.0,24349.287128,-6280.0,103750.0
4476,M,1927-01-13,71,OWNER,,3,Beroun,central Bohemia,75232,8980.0,2.0,2824.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2499.0,2499.0,247,314677.0,295953.0,21073.064777,900.0,33267.0
4477,M,1957-01-18,41,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,402,2865776.0,2756023.0,69107.256218,800.0,149449.0
4478,F,1952-05-14,46,DISPONENT,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4479,F,1958-07-24,40,OWNER,,2,Benesov,central Bohemia,88884,8507.0,2.0,2159.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,4233.0,1058.25,492,1913913.0,1833463.0,55755.260162,800.0,152090.0
4480,M,1963-03-30,35,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,13,23200.0,9900.0,14953.846153,900.0,21000.0
4481,M,1975-06-16,23,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,20,38800.0,20400.0,19070.0,200.0,27700.0
4482,M,1979-01-17,19,OWNER,,56,Breclav,south Moravia,124605,8772.0,5.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,12285.0,6142.5,287,958145.0,930481.0,22203.411149,400.0,54663.0
4483,F,1966-08-29,32,OWNER,,63,Vyskov,south Moravia,86513,8288.0,4.0,1562.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2107.0,2107.0,335,263494.0,222339.0,27534.376119,900.0,44457.0
4484,M,1955-04-11,43,OWNER,,37,Litomerice,north Bohemia,114006,9065.0,4.0,4147.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3197.0,3197.0,98,256712.0,231553.0,29738.132653,200.0,53669.0
4485,M,1919-07-20,79,OWNER,,36,Liberec,north Bohemia,159617,9198.0,3.0,5796.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2957.0,2957.0,321,378011.0,313030.0,35895.950155,800.0,65002.0
4486,F,1914-06-14,84,DISPONENT,,36,Liberec,north Bohemia,159617,9198.0,3.0,5796.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4487,M,1974-08-14,24,OWNER,,22,Domazlice,west Bohemia,58400,8620.0,1.0,1089.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2260.0,1130.0,189,118303.0,98497.0,19614.428571,500.0,26244.0
4488,F,1971-04-03,27,DISPONENT,,22,Domazlice,west Bohemia,58400,8620.0,1.0,1089.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4489,M,1948-03-24,50,OWNER,,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,8123.0,8123.0,63,181519.0,154364.0,30131.920634,1100.0,53553.0
4490,F,1956-02-18,42,DISPONENT,,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4491,F,1977-07-13,21,OWNER,,2,Benesov,central Bohemia,88884,8507.0,2.0,2159.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,159,314580.0,239455.0,52252.616352,700.0,105445.0
4492,F,1965-09-08,33,OWNER,,16,Jindrichuv Hradec,south Bohemia,93931,8427.0,1.0,1874.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2597.0,2597.0,53,172881.0,140261.0,56960.45283,400.0,99789.0
4493,M,1947-10-05,51,OWNER,,33,Decin,north Bohemia,133777,8705.0,6.0,4650.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7642.0,7642.0,239,787862.0,707071.0,48701.769874,800.0,88110.0
4494,M,1952-11-09,46,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,9373.0,4686.5,198,1052904.0,986278.0,42634.469696,400.0,115659.0
4495,M,1979-04-11,19,OWNER,,66,Zdar nad Sazavou,south Moravia,125832,8512.0,4.0,2247.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,8464.0,2821.333333,241,520130.0,441470.0,51164.970954,600.0,82056.0
4496,M,1971-02-19,27,OWNER,,10,Praha - vychod,central Bohemia,92084,10124.0,1.0,3810.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,245,658075.0,627852.0,30371.861224,1000.0,48358.0
4497,F,1964-09-14,34,DISPONENT,,10,Praha - vychod,central Bohemia,92084,10124.0,1.0,3810.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4498,M,1931-12-28,67,OWNER,,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2941.0,2941.0,201,197173.0,181115.0,16972.726368,300.0,25418.0
4499,F,1929-09-28,69,DISPONENT,,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4500,M,1924-08-12,74,OWNER,,17,Pelhrimov,south Bohemia,74062,8114.0,2.0,1003.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1944.0,1944.0,251,276291.0,215423.0,36014.860557,800.0,62980.0
4501,F,1947-03-18,51,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1974.0,1974.0,139,95093.0,69744.0,18872.985611,1100.0,26063.0
4502,M,1932-01-10,66,OWNER,,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1668.0,1668.0,86,90939.0,64490.0,26290.476744,500.0,37924.0
4503,F,1928-05-28,70,DISPONENT,,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4504,F,1965-11-24,33,OWNER,,33,Decin,north Bohemia,133777,8705.0,6.0,4650.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,11123.0,11123.0,181,1250676.0,1225730.0,59715.215469,1000.0,128079.0
4505,M,1966-07-06,32,DISPONENT,,33,Decin,north Bohemia,133777,8705.0,6.0,4650.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4506,F,1954-11-30,44,OWNER,,11,Praha - zapad,central Bohemia,75637,9622.0,0.0,3475.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,340,422473.0,427939.0,18243.491176,-12790.0,37487.0
4507,M,1970-08-03,28,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,7475.0,3737.5,318,2021625.0,2006251.0,55679.704402,300.0,141990.0
4508,M,1921-11-14,77,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3500.0,3500.0,154,227483.0,196025.0,30980.753246,1000.0,43395.0
4509,F,1920-03-12,78,DISPONENT,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4510,F,1938-12-28,60,OWNER,,34,Chomutov,north Bohemia,125236,9675.0,6.0,5323.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,3834.0,1917.0,273,321561.0,280893.0,29935.65934,1100.0,44798.0
4511,F,1945-04-27,53,OWNER,,51,Trutnov,east Bohemia,121947,8541.0,3.0,3496.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5750.0,5750.0,353,1446425.0,1394480.0,41891.592067,700.0,73194.0
4512,M,1963-10-19,35,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,91,433731.0,387100.0,44694.538461,600.0,73466.0
4514,M,1940-12-25,58,OWNER,,65,Znojmo,south Moravia,114200,8403.0,6.0,2157.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4228.0,4228.0,151,219602.0,198017.0,27267.0,800.0,40926.0
4515,F,1920-09-28,78,OWNER,,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2969.0,2969.0,82,91638.0,73689.0,21340.341463,1000.0,30768.0
4516,F,1961-09-27,37,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,7510.0,1877.5,230,758720.0,695510.0,34962.334782,600.0,71901.0
4518,F,1952-04-04,46,OWNER,,39,Most,north Bohemia,119895,10446.0,7.0,4947.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,12310.0,6155.0,476,2146330.0,2090774.0,62987.873949,900.0,154590.0
4519,F,1951-10-31,47,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,6242.0,2080.666666,193,656903.0,552793.0,72902.911917,1000.0,108608.0
4520,F,1957-06-28,41,OWNER,True,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,1,5739.0,76380.0,12.0,6365.0,A,Cerrado,4,12081.0,3020.25,421,649478.0,632417.0,17848.691211,1100.0,41703.0
4521,M,1943-09-09,55,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2128.0,1064.0,380,212880.0,196308.0,17199.047368,1000.0,22689.0
4522,F,1950-11-01,48,OWNER,,68,Frydek - Mistek,north Moravia,228848,9893.0,4.0,5623.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3904.0,3904.0,146,725254.0,664681.0,59591.636986,800.0,91968.0
4523,M,1952-03-09,46,DISPONENT,,68,Frydek - Mistek,north Moravia,228848,9893.0,4.0,5623.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4524,M,1957-07-14,41,OWNER,,77,Vsetin,north Moravia,148545,8909.0,4.0,3460.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7774.0,7774.0,266,1013248.0,953254.0,43052.966165,1000.0,83435.0
4525,F,1964-07-17,34,DISPONENT,,77,Vsetin,north Moravia,148545,8909.0,4.0,3460.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4526,F,1970-04-24,28,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,3156.0,1578.0,414,1380623.0,1329418.0,33810.601449,1100.0,66480.0
4527,F,1963-02-04,35,OWNER,True,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,1,5740.0,18564.0,12.0,1547.0,A,Cerrado,2,4765.0,2382.5,320,925237.0,835954.0,54388.89375,200.0,93906.0
4528,M,1922-01-09,76,OWNER,,28,Plzen - sever,west Bohemia,72541,8594.0,2.0,1580.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1540.0,1540.0,246,280141.0,231755.0,33672.321138,900.0,51054.0
4529,M,1976-09-16,22,OWNER,True,37,Litomerice,north Bohemia,114006,9065.0,4.0,4147.0,1,5741.0,68544.0,24.0,2856.0,A,Cerrado,5,9829.0,1965.8,312,1106946.0,1029563.0,49882.320512,900.0,96559.0
4530,F,1984-09-18,14,DISPONENT,True,37,Litomerice,north Bohemia,114006,9065.0,4.0,4147.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4531,F,1964-06-25,34,OWNER,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,16456.0,8228.0,230,1578596.0,1548336.0,51505.873913,200.0,141091.0
4532,M,1953-10-09,45,OWNER,,39,Most,north Bohemia,119895,10446.0,7.0,4947.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,9023.0,9023.0,304,1918558.0,1848597.0,54471.026315,400.0,170755.0
4533,M,1980-01-29,18,OWNER,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,6952.0,1738.0,109,490169.0,456903.0,52947.66055,1100.0,91511.0
4534,M,1954-12-24,44,OWNER,,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4009.0,4009.0,216,343758.0,302025.0,38766.217592,800.0,60150.0
4535,F,1931-12-03,67,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1642.0,1642.0,298,301429.0,256725.0,20742.654362,600.0,44997.0
4536,M,1947-10-14,51,OWNER,,41,Usti nad Labem,north Bohemia,118650,9832.0,3.0,6445.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2948.0,2948.0,391,2775032.0,2663919.0,55244.130434,1000.0,169292.0
4539,M,1942-12-12,56,OWNER,,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,6855.0,3427.5,266,484779.0,455673.0,25904.296992,800.0,48225.0
4540,M,1936-01-16,62,OWNER,,69,Jesenik,north Moravia,42821,8173.0,,,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2506.0,2506.0,214,202110.0,168949.0,33983.018691,900.0,46575.0
4541,F,1971-03-02,27,OWNER,,32,Ceska Lipa,north Bohemia,105058,9272.0,3.0,4340.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,2070.0,690.0,148,79580.0,62688.0,15316.986486,600.0,19938.0
4542,M,1954-02-06,44,OWNER,,29,Rokycany,west Bohemia,45714,8843.0,3.0,818.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,9546.0,9546.0,109,661556.0,553602.0,55741.816513,1000.0,107952.0
4543,M,1941-12-01,57,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,4536.0,2268.0,230,488221.0,426007.0,40065.304347,600.0,66439.0
4544,F,1955-06-13,43,OWNER,,52,Usti nad Orlici,east Bohemia,139012,8363.0,3.0,2564.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,97,688162.0,611813.0,51911.556701,400.0,116983.0
4545,F,1936-01-20,62,OWNER,,3,Beroun,central Bohemia,75232,8980.0,2.0,2824.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2050.0,2050.0,162,215823.0,192910.0,22995.302469,700.0,34603.0
4546,F,1951-04-20,47,OWNER,,23,Cheb,west Bohemia,87419,8624.0,2.0,2879.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,9060.0,9060.0,220,820520.0,744990.0,56538.222727,200.0,117773.0
4547,F,1943-12-30,55,OWNER,,9,Nymburk,central Bohemia,81344,8899.0,3.0,2987.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1152.0,1152.0,319,1880307.0,1786284.0,55906.485893,700.0,163152.0
4548,M,1958-01-05,40,OWNER,,7,Melnik,central Bohemia,94725,9920.0,2.0,4289.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7775.0,7775.0,214,962288.0,918855.0,43306.584112,1100.0,77178.0
4549,F,1920-10-30,78,OWNER,,10,Praha - vychod,central Bohemia,92084,10124.0,1.0,3810.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3146.0,3146.0,91,118007.0,94691.0,21690.395604,700.0,34703.0
4550,F,1942-10-17,56,OWNER,,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,8626.0,4313.0,172,410583.0,378163.0,27262.244186,300.0,57568.0
4551,M,1924-04-29,74,OWNER,,60,Prostejov,south Moravia,110643,8441.0,3.0,1879.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2448.0,2448.0,359,410513.0,390793.0,19937.24791,300.0,30980.0
4552,F,1919-02-28,79,DISPONENT,,60,Prostejov,south Moravia,110643,8441.0,3.0,1879.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4553,F,1945-02-23,53,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,7000.0,3500.0,163,669393.0,596776.0,59375.515337,1000.0,85278.0
4554,M,1937-07-24,61,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,2148.0,716.0,286,155569.0,128514.0,22034.174825,200.0,30689.0
4555,M,1960-08-07,38,OWNER,,52,Usti nad Orlici,east Bohemia,139012,8363.0,3.0,2564.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,4550.0,2275.0,400,1669020.0,1572465.0,70632.1975,1100.0,130297.0
4556,M,1970-05-31,28,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,3981.0,1327.0,312,539580.0,480437.0,45016.964743,200.0,75965.0
4557,F,1932-10-24,66,OWNER,,44,Chrudim,east Bohemia,105606,8254.0,3.0,2166.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,1611.0,805.5,220,234593.0,215653.0,16862.931818,300.0,29960.0
4558,M,1928-09-27,70,DISPONENT,,44,Chrudim,east Bohemia,105606,8254.0,3.0,2166.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4559,F,1958-03-09,40,OWNER,,35,Jablonec n. Nisou,north Bohemia,88768,8867.0,1.0,3384.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7701.0,7701.0,375,1832661.0,1731904.0,65914.317333,800.0,115356.0
4560,M,1963-10-20,35,OWNER,,9,Nymburk,central Bohemia,81344,8899.0,3.0,2987.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,13951.0,4650.333333,149,686098.0,610401.0,46203.214765,1100.0,90857.0
4561,F,1968-06-29,30,OWNER,,40,Teplice,north Bohemia,128118,9317.0,6.0,6949.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3041.0,3041.0,196,382545.0,359432.0,27118.035714,300.0,46189.0
4562,M,1965-10-11,33,OWNER,,25,Klatovy,west Bohemia,88757,8554.0,2.0,1822.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,4943.0,2471.5,226,334004.0,295000.0,25976.610619,400.0,46039.0
4563,F,1971-07-25,27,OWNER,,10,Praha - vychod,central Bohemia,92084,10124.0,1.0,3810.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6502.0,6502.0,423,1986007.0,1921390.0,74952.501182,200.0,146168.0
4564,M,1975-08-25,23,DISPONENT,,10,Praha - vychod,central Bohemia,92084,10124.0,1.0,3810.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4565,M,1948-03-03,50,OWNER,,14,Ceske Budejovice,south Bohemia,177686,10045.0,1.0,6604.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,424,2992084.0,2931445.0,47682.537735,-2767.0,162208.0
4567,M,1937-02-12,61,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,6360.0,3180.0,413,1608609.0,1526837.0,49788.208232,800.0,88504.0
4568,M,1982-04-26,16,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,409,585967.0,497355.0,51461.94132,300.0,111777.0
4569,F,1971-07-09,27,OWNER,,6,Kutna Hora,central Bohemia,77963,8546.0,3.0,2640.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,11244.0,11244.0,154,880144.0,833455.0,48798.655844,500.0,123718.0
4570,F,1939-11-03,59,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,95,511659.0,502257.0,36321.147368,163.0,144731.0
4571,M,1967-11-07,31,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,7862.0,2620.666666,251,976953.0,918019.0,47936.223107,400.0,91508.0
4572,F,1936-05-21,62,OWNER,,28,Plzen - sever,west Bohemia,72541,8594.0,2.0,1580.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3518.0,3518.0,324,348150.0,331180.0,18068.175925,300.0,27784.0
4573,F,1955-10-12,43,OWNER,,5,Kolin,central Bohemia,95616,9307.0,4.0,2616.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5706.0,5706.0,171,384295.0,358331.0,27840.836257,300.0,46780.0
4574,F,1966-11-12,32,OWNER,,20,Strakonice,south Bohemia,70646,8547.0,3.0,1563.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4536.0,4536.0,119,479547.0,404154.0,46162.411764,400.0,80743.0
4575,F,1964-09-20,34,OWNER,,36,Liberec,north Bohemia,159617,9198.0,3.0,5796.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,9098.0,4549.0,206,698202.0,637183.0,41933.30097,900.0,66564.0
4576,M,1958-06-27,40,OWNER,,53,Blansko,south Moravia,107911,8240.0,3.0,1850.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,8301.0,8301.0,398,1162158.0,1087693.0,46309.864321,400.0,90862.0
4577,F,1949-07-25,49,OWNER,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,91,73026.0,40900.0,28770.846153,1000.0,40106.0
4578,M,1976-12-27,22,OWNER,,15,Cesky Krumlov,south Bohemia,58796,9045.0,3.0,1845.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,9895.0,4947.5,93,272554.0,243587.0,25421.225806,200.0,54654.0
4579,F,1939-07-01,59,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,6312.0,1578.0,196,447840.0,419452.0,44962.469387,900.0,70458.0
4580,F,1944-11-24,54,OWNER,,30,Sokolov,west Bohemia,94812,9650.0,3.0,2985.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,4928.0,2464.0,158,229197.0,218334.0,17734.056962,900.0,35840.0
4581,F,1956-06-16,42,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,143,717699.0,656975.0,36413.223776,200.0,74448.0
4582,M,1918-10-12,80,OWNER,,44,Chrudim,east Bohemia,105606,8254.0,3.0,2166.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3276.0,3276.0,148,159667.0,142967.0,18968.817567,200.0,26750.0
4583,F,1941-08-24,57,OWNER,,61,Trebic,south Moravia,117897,8814.0,5.0,2112.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5188.0,5188.0,181,323548.0,298990.0,23462.806629,1100.0,43692.0
4584,F,1949-06-24,49,OWNER,True,7,Melnik,central Bohemia,94725,9920.0,2.0,4289.0,1,5750.0,63252.0,12.0,5271.0,A,Cerrado,3,10372.0,3457.333333,450,1980066.0,1940191.0,45728.6,13098.0,86343.0
